date;hour;price
2024-04-27;17;62,36
2024-04-27;18;86,00
2024-04-27;19;119,90
2024-04-27;20;112,27
2024-04-27;21;85,00
2024-04-27;22;75,90
2024-04-27;23;65,23
2024-04-28;0;56,39
2024-04-28;1;46,14
2024-04-28;2;39,60
2024-04-28;3;32,32
2024-04-28;4;28,49
2024-04-28;5;26,69
2024-04-28;6;9,95
2024-04-28;7;0,25
2024-04-28;8;0,26
2024-04-28;9;0,22
2024-04-28;10;0,00
2024-04-28;11;-0,96
2024-04-28;12;-1,11
2024-04-28;13;-2,50
2024-04-28;14;-2,52
2024-04-28;15;-2,03
2024-04-28;16;-0,98
2024-04-28;17;0,00
2024-04-28;18;35,44
2024-04-28;19;59,31
2024-04-28;20;75,59
2024-04-28;21;76,67
2024-04-28;22;62,76
2024-04-28;23;46,70
2024-04-29;0;41,10
2024-04-29;1;39,44
2024-04-29;2;38,04
2024-04-29;3;37,44
2024-04-29;4;38,05
2024-04-29;5;82,13
2024-04-29;6;92,71
2024-04-29;7;112,44
2024-04-29;8;96,95
2024-04-29;9;65,01
2024-04-29;10;51,87
2024-04-29;11;34,32
2024-04-29;12;31,39
2024-04-29;13;25,32
2024-04-29;14;25,17
2024-04-29;15;32,65
2024-04-29;16;47,68
2024-04-29;17;85,74
2024-04-29;18;104,73
2024-04-29;19;179,44
2024-04-29;20;204,57
2024-04-29;21;108,55
2024-04-29;22;87,29
2024-04-29;23;79,20
2024-04-30;0;71,99
2024-04-30;1;65,17
2024-04-30;2;68,72
2024-04-30;3;63,65
2024-04-30;4;52,76
2024-04-30;5;55,05
2024-04-30;6;92,67
2024-04-30;7;99,50
2024-04-30;8;84,45
2024-04-30;9;69,22
2024-04-30;10;52,54
2024-04-30;11;43,91
2024-04-30;12;31,25
2024-04-30;13;11,30
2024-04-30;14;10,00
2024-04-30;15;19,41
2024-04-30;16;45,58
2024-04-30;17;53,39
2024-04-30;18;61,05
2024-04-30;19;65,22
2024-04-30;20;64,73
2024-04-30;21;66,05
2024-04-30;22;54,09
2024-04-30;23;50,05
2024-05-01;0;38,00
2024-05-01;1;36,61
2024-05-01;2;35,82
2024-05-01;3;35,10
2024-05-01;4;35,59
2024-05-01;5;35,55
2024-05-01;6;38,29
2024-05-01;7;28,08
2024-05-01;8;8,68
2024-05-01;9;0,01
2024-05-01;10;-0,97
2024-05-01;11;-2,42
2024-05-01;12;-2,45
2024-05-01;13;-2,09
2024-05-01;14;-2,06
2024-05-01;15;-2,45
2024-05-01;16;-0,98
2024-05-01;17;-0,10
2024-05-01;18;23,25
2024-05-01;19;41,82
2024-05-01;20;48,80
2024-05-01;21;34,01
2024-05-01;22;29,92
2024-05-01;23;22,00
2024-05-02;0;14,56
2024-05-02;1;10,94
2024-05-02;2;10,00
2024-05-02;3;7,80
2024-05-02;4;10,94
2024-05-02;5;30,42
2024-05-02;6;39,82
2024-05-02;7;51,76
2024-05-02;8;58,63
2024-05-02;9;31,45
2024-05-02;10;5,22
2024-05-02;11;-0,08
2024-05-02;12;-1,04
2024-05-02;13;-2,70
2024-05-02;14;-0,05
2024-05-02;15;0,00
2024-05-02;16;4,09
2024-05-02;17;34,92
2024-05-02;18;39,05
2024-05-02;19;41,92
2024-05-02;20;41,99
2024-05-02;21;41,92
2024-05-02;22;37,87
2024-05-02;23;33,93
2024-05-03;0;29,78
2024-05-03;1;29,35
2024-05-03;2;29,96
2024-05-03;3;30,01
2024-05-03;4;30,44
2024-05-03;5;31,94
2024-05-03;6;35,08
2024-05-03;7;42,96
2024-05-03;8;42,74
2024-05-03;9;38,69
2024-05-03;10;38,09
2024-05-03;11;34,98
2024-05-03;12;34,17
2024-05-03;13;32,61
2024-05-03;14;31,77
2024-05-03;15;32,13
2024-05-03;16;34,29
2024-05-03;17;42,07
2024-05-03;18;80,45
2024-05-03;19;97,00
2024-05-03;20;107,63
2024-05-03;21;105,27
2024-05-03;22;60,05
2024-05-03;23;25,74
2024-05-04;0;19,57
2024-05-04;1;17,15
2024-05-04;2;16,18
2024-05-04;3;26,07
2024-05-04;4;59,98
2024-05-04;5;80,02
2024-05-04;6;70,01
2024-05-04;7;70,02
2024-05-04;8;59,92
2024-05-04;9;58,07
2024-05-04;10;36,50
2024-05-04;11;30,20
2024-05-04;12;24,33
2024-05-04;13;14,53
2024-05-04;14;13,34
2024-05-04;15;25,40
2024-05-04;16;30,01
2024-05-04;17;77,46
2024-05-04;18;95,65
2024-05-04;19;121,92
2024-05-04;20;132,15
2024-05-04;21;110,83
2024-05-04;22;88,09
2024-05-04;23;81,59
2024-05-05;0;90,58
2024-05-05;1;84,82
2024-05-05;2;83,52
2024-05-05;3;80,49
2024-05-05;4;74,74
2024-05-05;5;71,13
2024-05-05;6;61,75
2024-05-05;7;51,74
2024-05-05;8;37,18
2024-05-05;9;25,63
2024-05-05;10;9,33
2024-05-05;11;3,59
2024-05-05;12;3,18
2024-05-05;13;1,94
2024-05-05;14;1,90
2024-05-05;15;4,27
2024-05-05;16;4,90
2024-05-05;17;32,00
2024-05-05;18;86,50
2024-05-05;19;93,93
2024-05-05;20;109,23
2024-05-05;21;104,94
2024-05-05;22;40,06
2024-05-05;23;24,11
2024-05-06;0;26,92
2024-05-06;1;25,74
2024-05-06;2;25,16
2024-05-06;3;24,95
2024-05-06;4;27,89
2024-05-06;5;74,02
2024-05-06;6;104,52
2024-05-06;7;130,26
2024-05-06;8;100,46
2024-05-06;9;85,67
2024-05-06;10;71,92
2024-05-06;11;64,27
2024-05-06;12;64,17
2024-05-06;13;60,87
2024-05-06;14;59,91
2024-05-06;15;68,19
2024-05-06;16;79,66
2024-05-06;17;91,12
2024-05-06;18;90,10
2024-05-06;19;127,28
2024-05-06;20;132,05
2024-05-06;21;100,89
2024-05-06;22;48,52
2024-05-06;23;35,15
2024-05-07;0;35,46
2024-05-07;1;35,05
2024-05-07;2;34,81
2024-05-07;3;34,74
2024-05-07;4;35,19
2024-05-07;5;50,73
2024-05-07;6;95,99
2024-05-07;7;118,21
2024-05-07;8;112,66
2024-05-07;9;91,75
2024-05-07;10;82,62
2024-05-07;11;69,91
2024-05-07;12;55,31
2024-05-07;13;47,01
2024-05-07;14;40,05
2024-05-07;15;36,41
2024-05-07;16;51,76
2024-05-07;17;58,63
2024-05-07;18;103,32
2024-05-07;19;130,64
2024-05-07;20;147,42
2024-05-07;21;119,11
2024-05-07;22;74,21
2024-05-07;23;50,55
2024-05-08;0;52,97
2024-05-08;1;52,23
2024-05-08;2;50,87
2024-05-08;3;48,01
2024-05-08;4;52,26
2024-05-08;5;53,06
2024-05-08;6;104,90
2024-05-08;7;116,77
2024-05-08;8;107,48
2024-05-08;9;90,19
2024-05-08;10;83,66
2024-05-08;11;77,57
2024-05-08;12;71,18
2024-05-08;13;61,93
2024-05-08;14;62,09
2024-05-08;15;59,89
2024-05-08;16;64,10
2024-05-08;17;87,95
2024-05-08;18;103,95
2024-05-08;19;124,48
2024-05-08;20;134,42
2024-05-08;21;113,97
2024-05-08;22;94,22
2024-05-08;23;85,85
2024-05-09;0;51,55
2024-05-09;1;50,52
2024-05-09;2;29,92
2024-05-09;3;25,90
2024-05-09;4;25,69
2024-05-09;5;25,49
2024-05-09;6;38,38
2024-05-09;7;59,96
2024-05-09;8;39,90
2024-05-09;9;23,34
2024-05-09;10;4,98
2024-05-09;11;1,09
2024-05-09;12;-0,16
2024-05-09;13;-0,59
2024-05-09;14;-0,78
2024-05-09;15;-0,18
2024-05-09;16;3,08
2024-05-09;17;19,99
2024-05-09;18;19,95
2024-05-09;19;9,42
2024-05-09;20;4,69
2024-05-09;21;2,63
2024-05-09;22;0,87
2024-05-09;23;-0,11
2024-05-10;0;0,01
2024-05-10;1;0,31
2024-05-10;2;-0,06
2024-05-10;3;-0,16
2024-05-10;4;-0,59
2024-05-10;5;-0,16
2024-05-10;6;72,49
2024-05-10;7;106,84
2024-05-10;8;93,31
2024-05-10;9;65,77
2024-05-10;10;20,34
2024-05-10;11;1,96
2024-05-10;12;0,34
2024-05-10;13;0,01
2024-05-10;14;0,02
2024-05-10;15;19,08
2024-05-10;16;63,89
2024-05-10;17;83,82
2024-05-10;18;103,37
2024-05-10;19;132,99
2024-05-10;20;166,63
2024-05-10;21;133,04
2024-05-10;22;85,80
2024-05-10;23;69,82
2024-05-11;0;85,09
2024-05-11;1;85,02
2024-05-11;2;85,01
2024-05-11;3;79,10
2024-05-11;4;79,08
2024-05-11;5;85,01
2024-05-11;6;84,64
2024-05-11;7;77,92
2024-05-11;8;55,12
2024-05-11;9;6,97
2024-05-11;10;0,79
2024-05-11;11;0,00
2024-05-11;12;-0,58
2024-05-11;13;-0,88
2024-05-11;14;-0,91
2024-05-11;15;-0,07
2024-05-11;16;2,98
2024-05-11;17;30,92
2024-05-11;18;78,43
2024-05-11;19;99,24
2024-05-11;20;119,56
2024-05-11;21;101,00
2024-05-11;22;84,19
2024-05-11;23;25,21
2024-05-12;0;24,36
2024-05-12;1;19,25
2024-05-12;2;43,45
2024-05-12;3;40,23
2024-05-12;4;45,22
2024-05-12;5;42,46
2024-05-12;6;17,19
2024-05-12;7;4,67
2024-05-12;8;1,48
2024-05-12;9;-1,23
2024-05-12;10;-2,57
2024-05-12;11;-4,07
2024-05-12;12;-5,09
2024-05-12;13;-6,58
2024-05-12;14;-5,16
2024-05-12;15;-2,09
2024-05-12;16;-0,09
2024-05-12;17;2,59
2024-05-12;18;24,72
2024-05-12;19;63,62
2024-05-12;20;73,92
2024-05-12;21;55,40
2024-05-12;22;43,53
2024-05-12;23;34,75
2024-05-13;0;26,20
2024-05-13;1;25,25
2024-05-13;2;25,01
2024-05-13;3;24,11
2024-05-13;4;26,36
2024-05-13;5;36,65
2024-05-13;6;48,84
2024-05-13;7;100,95
2024-05-13;8;76,59
2024-05-13;9;37,59
2024-05-13;10;18,19
2024-05-13;11;7,04
2024-05-13;12;1,59
2024-05-13;13;1,01
2024-05-13;14;0,30
2024-05-13;15;1,51
2024-05-13;16;17,19
2024-05-13;17;33,93
2024-05-13;18;37,60
2024-05-13;19;43,04
2024-05-13;20;38,20
2024-05-13;21;35,12
2024-05-13;22;31,31
2024-05-13;23;33,66
2024-05-14;0;23,38
2024-05-14;1;19,95
2024-05-14;2;19,93
2024-05-14;3;19,95
2024-05-14;4;20,00
2024-05-14;5;23,01
2024-05-14;6;38,37
2024-05-14;7;54,97
2024-05-14;8;46,75
2024-05-14;9;7,73
2024-05-14;10;0,33
2024-05-14;11;-1,46
2024-05-14;12;-3,00
2024-05-14;13;-3,72
2024-05-14;14;-4,99
2024-05-14;15;-3,99
2024-05-14;16;-0,92
2024-05-14;17;1,49
2024-05-14;18;32,68
2024-05-14;19;37,62
2024-05-14;20;37,72
2024-05-14;21;36,33
2024-05-14;22;32,42
2024-05-14;23;-1,01
2024-05-15;0;-0,21
2024-05-15;1;-0,16
2024-05-15;2;-0,15
2024-05-15;3;-0,11
2024-05-15;4;-0,05
2024-05-15;5;26,88
2024-05-15;6;36,20
2024-05-15;7;57,89
2024-05-15;8;59,96
2024-05-15;9;43,52
2024-05-15;10;7,06
2024-05-15;11;0,22
2024-05-15;12;-0,93
2024-05-15;13;-1,05
2024-05-15;14;-0,95
2024-05-15;15;-0,09
2024-05-15;16;1,73
2024-05-15;17;6,95
2024-05-15;18;28,92
2024-05-15;19;36,42
2024-05-15;20;37,16
2024-05-15;21;35,63
2024-05-15;22;35,40
2024-05-15;23;6,03
2024-05-16;0;2,66
2024-05-16;1;2,73
2024-05-16;2;3,36
2024-05-16;3;4,51
2024-05-16;4;6,87
2024-05-16;5;17,20
2024-05-16;6;25,97
2024-05-16;7;46,08
2024-05-16;8;40,31
2024-05-16;9;26,75
2024-05-16;10;10,32
2024-05-16;11;1,26
2024-05-16;12;-0,02
2024-05-16;13;-0,71
2024-05-16;14;-0,16
2024-05-16;15;0,92
2024-05-16;16;9,09
2024-05-16;17;17,28
2024-05-16;18;20,81
2024-05-16;19;24,36
2024-05-16;20;25,45
2024-05-16;21;21,05
2024-05-16;22;10,00
2024-05-16;23;4,30
2024-05-17;0;3,30
2024-05-17;1;2,86
2024-05-17;2;2,81
2024-05-17;3;2,82
2024-05-17;4;3,48
2024-05-17;5;4,99
2024-05-17;6;23,07
2024-05-17;7;29,97
2024-05-17;8;32,45
2024-05-17;9;25,67
2024-05-17;10;11,18
2024-05-17;11;4,21
2024-05-17;12;2,95
2024-05-17;13;1,93
2024-05-17;14;1,25
2024-05-17;15;2,48
2024-05-17;16;3,28
2024-05-17;17;4,98
2024-05-17;18;7,16
2024-05-17;19;5,89
2024-05-17;20;4,13
2024-05-17;21;1,24
2024-05-17;22;-0,09
2024-05-17;23;-1,60
2024-05-18;0;0,00
2024-05-18;1;0,00
2024-05-18;2;0,19
2024-05-18;3;0,51
2024-05-18;4;0,98
2024-05-18;5;1,42
2024-05-18;6;2,47
2024-05-18;7;4,95
2024-05-18;8;7,97
2024-05-18;9;7,43
2024-05-18;10;4,95
2024-05-18;11;0,71
2024-05-18;12;-0,02
2024-05-18;13;-1,30
2024-05-18;14;-2,79
2024-05-18;15;-1,92
2024-05-18;16;-0,04
2024-05-18;17;3,38
2024-05-18;18;22,01
2024-05-18;19;102,33
2024-05-18;20;111,55
2024-05-18;21;59,98
2024-05-18;22;4,97
2024-05-18;23;3,00
2024-05-19;0;2,69
2024-05-19;1;2,48
2024-05-19;2;2,60
2024-05-19;3;2,85
2024-05-19;4;2,85
2024-05-19;5;2,91
2024-05-19;6;3,57
2024-05-19;7;3,17
2024-05-19;8;5,05
2024-05-19;9;2,91
2024-05-19;10;-0,03
2024-05-19;11;-0,18
2024-05-19;12;-2,06
2024-05-19;13;-7,41
2024-05-19;14;-15,07
2024-05-19;15;-10,00
2024-05-19;16;-3,79
2024-05-19;17;-0,06
2024-05-19;18;62,63
2024-05-19;19;87,44
2024-05-19;20;110,93
2024-05-19;21;119,91
2024-05-19;22;99,48
2024-05-19;23;84,08
2024-05-20;0;88,91
2024-05-20;1;80,66
2024-05-20;2;84,64
2024-05-20;3;84,02
2024-05-20;4;86,09
2024-05-20;5;89,27
2024-05-20;6;102,20
2024-05-20;7;105,69
2024-05-20;8;70,51
2024-05-20;9;29,38
2024-05-20;10;12,41
2024-05-20;11;6,06
2024-05-20;12;2,41
2024-05-20;13;0,01
2024-05-20;14;0,02
2024-05-20;15;3,73
2024-05-20;16;9,42
2024-05-20;17;50,75
2024-05-20;18;78,94
2024-05-20;19;105,96
2024-05-20;20;125,76
2024-05-20;21;116,78
2024-05-20;22;22,28
2024-05-20;23;9,94
2024-05-21;0;8,87
2024-05-21;1;7,67
2024-05-21;2;6,34
2024-05-21;3;5,70
2024-05-21;4;7,56
2024-05-21;5;12,99
2024-05-21;6;74,15
2024-05-21;7;117,09
2024-05-21;8;95,01
2024-05-21;9;35,38
2024-05-21;10;30,29
2024-05-21;11;25,15
2024-05-21;12;20,66
2024-05-21;13;18,33
2024-05-21;14;15,04
2024-05-21;15;20,75
2024-05-21;16;24,99
2024-05-21;17;31,14
2024-05-21;18;33,83
2024-05-21;19;33,83
2024-05-21;20;57,36
2024-05-21;21;30,20
2024-05-21;22;13,94
2024-05-21;23;8,33
2024-05-22;0;3,42
2024-05-22;1;2,81
2024-05-22;2;2,63
2024-05-22;3;2,39
2024-05-22;4;2,92
2024-05-22;5;4,94
2024-05-22;6;23,97
2024-05-22;7;36,45
2024-05-22;8;38,09
2024-05-22;9;33,28
2024-05-22;10;23,13
2024-05-22;11;9,34
2024-05-22;12;4,92
2024-05-22;13;3,61
2024-05-22;14;3,08
2024-05-22;15;3,03
2024-05-22;16;4,29
2024-05-22;17;7,84
2024-05-22;18;10,13
2024-05-22;19;10,00
2024-05-22;20;4,98
2024-05-22;21;4,12
2024-05-22;22;2,50
2024-05-22;23;0,16
2024-05-23;0;1,50
2024-05-23;1;0,93
2024-05-23;2;0,25
2024-05-23;3;0,00
2024-05-23;4;0,14
2024-05-23;5;1,28
2024-05-23;6;3,09
2024-05-23;7;10,75
2024-05-23;8;22,42
2024-05-23;9;15,13
2024-05-23;10;6,98
2024-05-23;11;4,32
2024-05-23;12;2,99
2024-05-23;13;1,77
2024-05-23;14;1,20
2024-05-23;15;1,18
2024-05-23;16;1,29
2024-05-23;17;2,51
2024-05-23;18;108,81
2024-05-23;19;152,53
2024-05-23;20;175,74
2024-05-23;21;152,24
2024-05-23;22;123,13
2024-05-23;23;102,51
2024-05-24;0;80,06
2024-05-24;1;80,01
2024-05-24;2;83,78
2024-05-24;3;24,16
2024-05-24;4;79,99
2024-05-24;5;100,76
2024-05-24;6;120,87
2024-05-24;7;119,14
2024-05-24;8;107,56
2024-05-24;9;100,61
2024-05-24;10;90,55
2024-05-24;11;50,79
2024-05-24;12;34,45
2024-05-24;13;20,97
2024-05-24;14;25,46
2024-05-24;15;83,78
2024-05-24;16;82,24
2024-05-24;17;96,42
2024-05-24;18;111,73
2024-05-24;19;129,99
2024-05-24;20;125,00
2024-05-24;21;115,84
2024-05-24;22;107,04
2024-05-24;23;97,44
2024-05-25;0;92,60
2024-05-25;1;89,63
2024-05-25;2;88,26
2024-05-25;3;86,89
2024-05-25;4;86,89
2024-05-25;5;85,04
2024-05-25;6;88,33
2024-05-25;7;84,16
2024-05-25;8;76,00
2024-05-25;9;66,39
2024-05-25;10;15,16
2024-05-25;11;9,11
2024-05-25;12;3,24
2024-05-25;13;0,04
2024-05-25;14;0,00
2024-05-25;15;1,05
2024-05-25;16;12,46
2024-05-25;17;74,21
2024-05-25;18;93,93
2024-05-25;19;112,99
2024-05-25;20;128,75
2024-05-25;21;133,67
2024-05-25;22;112,99
2024-05-25;23;102,04
2024-05-26;0;104,79
2024-05-26;1;95,94
2024-05-26;2;88,59
2024-05-26;3;87,94
2024-05-26;4;77,44
2024-05-26;5;76,10
2024-05-26;6;79,93
2024-05-26;7;70,17
2024-05-26;8;11,73
2024-05-26;9;1,25
2024-05-26;10;0,00
2024-05-26;11;-0,09
2024-05-26;12;-2,12
2024-05-26;13;-6,05
2024-05-26;14;-5,10
2024-05-26;15;-2,79
2024-05-26;16;1,18
2024-05-26;17;53,88
2024-05-26;18;91,02
2024-05-26;19;112,54
2024-05-26;20;115,89
2024-05-26;21;117,07
2024-05-26;22;103,95
2024-05-26;23;85,40
2024-05-27;0;76,46
2024-05-27;1;73,26
2024-05-27;2;68,48
2024-05-27;3;67,87
2024-05-27;4;70,30
2024-05-27;5;82,02
2024-05-27;6;108,70
2024-05-27;7;7,71
2024-05-27;8;11,91
2024-05-27;9;7,81
2024-05-27;10;4,23
2024-05-27;11;2,72
2024-05-27;12;1,71
2024-05-27;13;1,46
2024-05-27;14;1,50
2024-05-27;15;1,81
2024-05-27;16;2,35
2024-05-27;17;104,81
2024-05-27;18;128,24
2024-05-27;19;176,68
2024-05-27;20;209,46
2024-05-27;21;161,85
2024-05-27;22;59,96
2024-05-27;23;-0,01
2024-05-28;0;95,43
2024-05-28;1;84,41
2024-05-28;2;73,56
2024-05-28;3;73,40
2024-05-28;4;9,27
2024-05-28;5;73,37
2024-05-28;6;107,69
2024-05-28;7;117,22
2024-05-28;8;99,78
2024-05-28;9;83,38
2024-05-28;10;8,18
2024-05-28;11;4,81
2024-05-28;12;3,80
2024-05-28;13;2,81
2024-05-28;14;2,22
2024-05-28;15;2,27
2024-05-28;16;2,91
2024-05-28;17;17,14
2024-05-28;18;99,82
2024-05-28;19;126,93
2024-05-28;20;140,85
2024-05-28;21;121,02
2024-05-28;22;97,69
2024-05-28;23;11,11
2024-05-29;0;0,92
2024-05-29;1;0,79
2024-05-29;2;0,85
2024-05-29;3;1,16
2024-05-29;4;1,97
2024-05-29;5;44,81
2024-05-29;6;70,42
2024-05-29;7;84,37
2024-05-29;8;89,32
2024-05-29;9;67,45
2024-05-29;10;40,87
2024-05-29;11;40,38
2024-05-29;12;22,98
2024-05-29;13;3,84
2024-05-29;14;3,81
2024-05-29;15;20,06
2024-05-29;16;42,65
2024-05-29;17;59,94
2024-05-29;18;79,55
2024-05-29;19;108,76
2024-05-29;20;137,13
2024-05-29;21;59,97
2024-05-29;22;5,09
2024-05-29;23;3,09
2024-05-30;0;1,82
2024-05-30;1;1,08
2024-05-30;2;1,25
2024-05-30;3;1,81
2024-05-30;4;2,69
2024-05-30;5;5,21
2024-05-30;6;100,89
2024-05-30;7;103,39
2024-05-30;8;95,36
2024-05-30;9;91,65
2024-05-30;10;82,31
2024-05-30;11;78,07
2024-05-30;12;69,21
2024-05-30;13;61,46
2024-05-30;14;61,46
2024-05-30;15;66,07
2024-05-30;16;81,74
2024-05-30;17;89,86
2024-05-30;18;108,01
2024-05-30;19;131,98
2024-05-30;20;151,02
2024-05-30;21;140,01
2024-05-30;22;109,42
2024-05-30;23;99,95
2024-05-31;0;92,00
2024-05-31;1;78,77
2024-05-31;2;66,52
2024-05-31;3;61,70
2024-05-31;4;62,01
2024-05-31;5;63,75
2024-05-31;6;88,96
2024-05-31;7;106,49
2024-05-31;8;106,11
2024-05-31;9;99,90
2024-05-31;10;89,76
2024-05-31;11;80,05
2024-05-31;12;73,11
2024-05-31;13;66,85
2024-05-31;14;63,73
2024-05-31;15;65,33
2024-05-31;16;73,27
2024-05-31;17;84,10
2024-05-31;18;94,46
2024-05-31;19;107,94
2024-05-31;20;115,00
2024-05-31;21;107,91
2024-05-31;22;99,29
2024-05-31;23;82,16
2024-06-01;0;86,45
2024-06-01;1;86,68
2024-06-01;2;77,75
2024-06-01;3;70,40
2024-06-01;4;65,11
2024-06-01;5;65,62
2024-06-01;6;65,90
2024-06-01;7;68,09
2024-06-01;8;70,75
2024-06-01;9;59,88
2024-06-01;10;46,03
2024-06-01;11;40,85
2024-06-01;12;20,70
2024-06-01;13;7,44
2024-06-01;14;2,92
2024-06-01;15;5,80
2024-06-01;16;13,00
2024-06-01;17;52,08
2024-06-01;18;67,50
2024-06-01;19;81,90
2024-06-01;20;85,86
2024-06-01;21;81,76
2024-06-01;22;84,48
2024-06-01;23;65,39
2024-06-02;0;35,71
2024-06-02;1;30,37
2024-06-02;2;15,47
2024-06-02;3;7,05
2024-06-02;4;8,75
2024-06-02;5;5,01
2024-06-02;6;4,90
2024-06-02;7;4,11
2024-06-02;8;0,97
2024-06-02;9;0,00
2024-06-02;10;1,56
2024-06-02;11;0,77
2024-06-02;12;-0,10
2024-06-02;13;-4,01
2024-06-02;14;-5,00
2024-06-02;15;-4,36
2024-06-02;16;-0,08
2024-06-02;17;4,93
2024-06-02;18;14,29
2024-06-02;19;65,61
2024-06-02;20;94,99
2024-06-02;21;106,93
2024-06-02;22;106,40
2024-06-02;23;93,55
2024-06-03;0;93,60
2024-06-03;1;82,55
2024-06-03;2;80,20
2024-06-03;3;64,47
2024-06-03;4;59,98
2024-06-03;5;93,86
2024-06-03;6;130,08
2024-06-03;7;190,13
2024-06-03;8;160,54
2024-06-03;9;125,01
2024-06-03;10;59,99
2024-06-03;11;26,48
2024-06-03;12;22,05
2024-06-03;13;21,15
2024-06-03;14;19,07
2024-06-03;15;16,13
2024-06-03;16;16,14
2024-06-03;17;75,17
2024-06-03;18;111,38
2024-06-03;19;138,47
2024-06-03;20;179,30
2024-06-03;21;173,67
2024-06-03;22;135,51
2024-06-03;23;105,91
2024-06-04;0;1,68
2024-06-04;1;1,39
2024-06-04;2;1,37
2024-06-04;3;1,91
2024-06-04;4;3,07
2024-06-04;5;99,74
2024-06-04;6;13,82
2024-06-04;7;173,33
2024-06-04;8;138,28
2024-06-04;9;109,67
2024-06-04;10;89,40
2024-06-04;11;79,36
2024-06-04;12;65,72
2024-06-04;13;53,95
2024-06-04;14;40,52
2024-06-04;15;38,21
2024-06-04;16;62,49
2024-06-04;17;82,84
2024-06-04;18;113,43
2024-06-04;19;171,01
2024-06-04;20;225,77
2024-06-04;21;137,31
2024-06-04;22;7,16
2024-06-04;23;1,92
2024-06-05;0;4,06
2024-06-05;1;2,79
2024-06-05;2;2,24
2024-06-05;3;1,58
2024-06-05;4;1,92
2024-06-05;5;3,28
2024-06-05;6;6,40
2024-06-05;7;16,05
2024-06-05;8;38,68
2024-06-05;9;5,66
2024-06-05;10;3,79
2024-06-05;11;1,69
2024-06-05;12;1,32
2024-06-05;13;0,94
2024-06-05;14;0,93
2024-06-05;15;1,32
2024-06-05;16;2,67
2024-06-05;17;65,38
2024-06-05;18;102,57
2024-06-05;19;123,93
2024-06-05;20;152,15
2024-06-05;21;158,02
2024-06-05;22;138,08
2024-06-05;23;103,65
2024-06-06;0;87,18
2024-06-06;1;80,60
2024-06-06;2;76,92
2024-06-06;3;74,65
2024-06-06;4;79,83
2024-06-06;5;89,31
2024-06-06;6;112,00
2024-06-06;7;117,30
2024-06-06;8;93,45
2024-06-06;9;45,25
2024-06-06;10;47,04
2024-06-06;11;14,83
2024-06-06;12;12,99
2024-06-06;13;12,65
2024-06-06;14;12,55
2024-06-06;15;13,09
2024-06-06;16;44,36
2024-06-06;17;78,73
2024-06-06;18;87,77
2024-06-06;19;112,91
2024-06-06;20;160,04
2024-06-06;21;167,72
2024-06-06;22;132,45
2024-06-06;23;104,39
2024-06-07;0;98,58
2024-06-07;1;93,83
2024-06-07;2;89,50
2024-06-07;3;85,43
2024-06-07;4;82,23
2024-06-07;5;89,69
2024-06-07;6;113,55
2024-06-07;7;119,05
2024-06-07;8;101,83
2024-06-07;9;78,56
2024-06-07;10;60,66
2024-06-07;11;41,39
2024-06-07;12;33,10
2024-06-07;13;25,36
2024-06-07;14;17,41
2024-06-07;15;14,59
2024-06-07;16;24,06
2024-06-07;17;61,12
2024-06-07;18;83,17
2024-06-07;19;125,49
2024-06-07;20;151,04
2024-06-07;21;150,16
2024-06-07;22;123,84
2024-06-07;23;95,11
2024-06-08;0;96,00
2024-06-08;1;65,68
2024-06-08;2;51,39
2024-06-08;3;39,98
2024-06-08;4;34,14
2024-06-08;5;32,91
2024-06-08;6;35,18
2024-06-08;7;38,69
2024-06-08;8;37,69
2024-06-08;9;15,10
2024-06-08;10;1,51
2024-06-08;11;-2,20
2024-06-08;12;-6,00
2024-06-08;13;-13,88
2024-06-08;14;-14,63
2024-06-08;15;-13,50
2024-06-08;16;-2,54
2024-06-08;17;14,35
2024-06-08;18;27,01
2024-06-08;19;40,78
2024-06-08;20;32,57
2024-06-08;21;31,73
2024-06-08;22;31,11
2024-06-08;23;18,13
2024-06-09;0;15,33
2024-06-09;1;12,95
2024-06-09;2;9,03
2024-06-09;3;4,99
2024-06-09;4;4,09
2024-06-09;5;1,87
2024-06-09;6;0,72
2024-06-09;7;0,78
2024-06-09;8;-0,13
2024-06-09;9;-2,01
2024-06-09;10;-7,60
2024-06-09;11;-15,00
2024-06-09;12;-24,77
2024-06-09;13;-32,69
2024-06-09;14;-37,13
2024-06-09;15;-28,68
2024-06-09;16;-4,99
2024-06-09;17;-0,59
2024-06-09;18;6,10
2024-06-09;19;13,02
2024-06-09;20;16,03
2024-06-09;21;17,45
2024-06-09;22;16,68
2024-06-09;23;15,82
2024-06-10;0;14,69
2024-06-10;1;12,81
2024-06-10;2;11,86
2024-06-10;3;12,03
2024-06-10;4;15,29
2024-06-10;5;27,68
2024-06-10;6;39,59
2024-06-10;7;42,35
2024-06-10;8;41,26
2024-06-10;9;38,81
2024-06-10;10;35,26
2024-06-10;11;33,05
2024-06-10;12;32,32
2024-06-10;13;32,03
2024-06-10;14;32,00
2024-06-10;15;31,83
2024-06-10;16;31,88
2024-06-10;17;32,85
2024-06-10;18;65,74
2024-06-10;19;109,60
2024-06-10;20;121,46
2024-06-10;21;110,60
2024-06-10;22;96,04
2024-06-10;23;75,90
2024-06-11;0;58,62
2024-06-11;1;55,60
2024-06-11;2;61,44
2024-06-11;3;55,82
2024-06-11;4;60,06
