hour,date,price
17,2024-05-20,"50,75"
18,2024-05-20,"78,94"
19,2024-05-20,"105,96"
20,2024-05-20,"125,76"
21,2024-05-20,"116,78"
22,2024-05-20,"22,28"
23,2024-05-20,"9,94"
0,2024-05-21,"8,87"
1,2024-05-21,"7,67"
2,2024-05-21,"6,34"
3,2024-05-21,"5,70"
4,2024-05-21,"7,56"
5,2024-05-21,"12,99"
6,2024-05-21,"74,15"
7,2024-05-21,"117,09"
8,2024-05-21,"95,01"
9,2024-05-21,"35,38"
10,2024-05-21,"30,29"
11,2024-05-21,"25,15"
12,2024-05-21,"20,66"
13,2024-05-21,"18,33"
14,2024-05-21,"15,04"
15,2024-05-21,"20,75"
16,2024-05-21,"24,99"
17,2024-05-21,"31,14"
18,2024-05-21,"33,83"
19,2024-05-21,"33,83"
20,2024-05-21,"57,36"
21,2024-05-21,"30,20"
22,2024-05-21,"13,94"
23,2024-05-21,"8,33"
0,2024-05-22,"3,42"
1,2024-05-22,"2,81"
2,2024-05-22,"2,63"
3,2024-05-22,"2,39"
4,2024-05-22,"2,92"
5,2024-05-22,"4,94"
6,2024-05-22,"23,97"
7,2024-05-22,"36,45"
8,2024-05-22,"38,09"
9,2024-05-22,"33,28"
10,2024-05-22,"23,13"
11,2024-05-22,"9,34"
12,2024-05-22,"4,92"
13,2024-05-22,"3,61"
14,2024-05-22,"3,08"
15,2024-05-22,"3,03"
16,2024-05-22,"4,29"
17,2024-05-22,"7,84"
18,2024-05-22,"10,13"
19,2024-05-22,"10,00"
20,2024-05-22,"4,98"
21,2024-05-22,"4,12"
22,2024-05-22,"2,50"
23,2024-05-22,"0,16"
0,2024-05-23,"1,50"
1,2024-05-23,"0,93"
2,2024-05-23,"0,25"
3,2024-05-23,"0,00"
4,2024-05-23,"0,14"
5,2024-05-23,"1,28"
6,2024-05-23,"3,09"
7,2024-05-23,"10,75"
8,2024-05-23,"22,42"
9,2024-05-23,"15,13"
10,2024-05-23,"6,98"
11,2024-05-23,"4,32"
12,2024-05-23,"2,99"
13,2024-05-23,"1,77"
14,2024-05-23,"1,20"
15,2024-05-23,"1,18"
16,2024-05-23,"1,29"
17,2024-05-23,"2,51"
18,2024-05-23,"108,81"
19,2024-05-23,"152,53"
20,2024-05-23,"175,74"
21,2024-05-23,"152,24"
22,2024-05-23,"123,13"
23,2024-05-23,"102,51"
0,2024-05-24,"80,06"
1,2024-05-24,"80,01"
2,2024-05-24,"83,78"
3,2024-05-24,"24,16"
4,2024-05-24,"79,99"
5,2024-05-24,"100,76"
6,2024-05-24,"120,87"
7,2024-05-24,"119,14"
8,2024-05-24,"107,56"
9,2024-05-24,"100,61"
10,2024-05-24,"90,55"
11,2024-05-24,"50,79"
12,2024-05-24,"34,45"
13,2024-05-24,"20,97"
14,2024-05-24,"25,46"
15,2024-05-24,"83,78"
16,2024-05-24,"82,24"
17,2024-05-24,"96,42"
18,2024-05-24,"111,73"
19,2024-05-24,"129,99"
20,2024-05-24,"125,00"
21,2024-05-24,"115,84"
22,2024-05-24,"107,04"
23,2024-05-24,"97,44"
0,2024-05-25,"92,60"
1,2024-05-25,"89,63"
2,2024-05-25,"88,26"
3,2024-05-25,"86,89"
4,2024-05-25,"86,89"
5,2024-05-25,"85,04"
6,2024-05-25,"88,33"
7,2024-05-25,"84,16"
8,2024-05-25,"76,00"
9,2024-05-25,"66,39"
10,2024-05-25,"15,16"
11,2024-05-25,"9,11"
12,2024-05-25,"3,24"
13,2024-05-25,"0,04"
14,2024-05-25,"0,00"
15,2024-05-25,"1,05"
16,2024-05-25,"12,46"
17,2024-05-25,"74,21"
18,2024-05-25,"93,93"
19,2024-05-25,"112,99"
20,2024-05-25,"128,75"
21,2024-05-25,"133,67"
22,2024-05-25,"112,99"
23,2024-05-25,"102,04"
0,2024-05-26,"104,79"
1,2024-05-26,"95,94"
2,2024-05-26,"88,59"
3,2024-05-26,"87,94"
4,2024-05-26,"77,44"
5,2024-05-26,"76,10"
6,2024-05-26,"79,93"
7,2024-05-26,"70,17"
8,2024-05-26,"11,73"
9,2024-05-26,"1,25"
10,2024-05-26,"0,00"
11,2024-05-26,"-0,09"
12,2024-05-26,"-2,12"
13,2024-05-26,"-6,05"
14,2024-05-26,"-5,10"
15,2024-05-26,"-2,79"
16,2024-05-26,"1,18"
17,2024-05-26,"53,88"
18,2024-05-26,"91,02"
19,2024-05-26,"112,54"
20,2024-05-26,"115,89"
21,2024-05-26,"117,07"
22,2024-05-26,"103,95"
23,2024-05-26,"85,40"
0,2024-05-27,"76,46"
1,2024-05-27,"73,26"
2,2024-05-27,"68,48"
3,2024-05-27,"67,87"
4,2024-05-27,"70,30"
5,2024-05-27,"82,02"
6,2024-05-27,"108,70"
7,2024-05-27,"7,71"
8,2024-05-27,"11,91"
9,2024-05-27,"7,81"
10,2024-05-27,"4,23"
11,2024-05-27,"2,72"
12,2024-05-27,"1,71"
13,2024-05-27,"1,46"
14,2024-05-27,"1,50"
15,2024-05-27,"1,81"
16,2024-05-27,"2,35"
17,2024-05-27,"104,81"
18,2024-05-27,"128,24"
19,2024-05-27,"176,68"
20,2024-05-27,"209,46"
21,2024-05-27,"161,85"
22,2024-05-27,"59,96"
23,2024-05-27,"-0,01"
0,2024-05-28,"95,43"
1,2024-05-28,"84,41"
2,2024-05-28,"73,56"
3,2024-05-28,"73,40"
4,2024-05-28,"9,27"
5,2024-05-28,"73,37"
6,2024-05-28,"107,69"
7,2024-05-28,"117,22"
8,2024-05-28,"99,78"
9,2024-05-28,"83,38"
10,2024-05-28,"8,18"
11,2024-05-28,"4,81"
12,2024-05-28,"3,80"
13,2024-05-28,"2,81"
14,2024-05-28,"2,22"
15,2024-05-28,"2,27"
16,2024-05-28,"2,91"
17,2024-05-28,"17,14"
18,2024-05-28,"99,82"
19,2024-05-28,"126,93"
20,2024-05-28,"140,85"
21,2024-05-28,"121,02"
22,2024-05-28,"97,69"
23,2024-05-28,"11,11"
0,2024-05-29,"0,92"
1,2024-05-29,"0,79"
2,2024-05-29,"0,85"
3,2024-05-29,"1,16"
4,2024-05-29,"1,97"
5,2024-05-29,"44,81"
6,2024-05-29,"70,42"
7,2024-05-29,"84,37"
8,2024-05-29,"89,32"
9,2024-05-29,"67,45"
10,2024-05-29,"40,87"
11,2024-05-29,"40,38"
12,2024-05-29,"22,98"
13,2024-05-29,"3,84"
14,2024-05-29,"3,81"
15,2024-05-29,"20,06"
16,2024-05-29,"42,65"
17,2024-05-29,"59,94"
18,2024-05-29,"79,55"
19,2024-05-29,"108,76"
20,2024-05-29,"137,13"
21,2024-05-29,"59,97"
22,2024-05-29,"5,09"
23,2024-05-29,"3,09"
0,2024-05-30,"1,82"
1,2024-05-30,"1,08"
2,2024-05-30,"1,25"
3,2024-05-30,"1,81"
4,2024-05-30,"2,69"
5,2024-05-30,"5,21"
6,2024-05-30,"100,89"
7,2024-05-30,"103,39"
8,2024-05-30,"95,36"
9,2024-05-30,"91,65"
10,2024-05-30,"82,31"
11,2024-05-30,"78,07"
12,2024-05-30,"69,21"
13,2024-05-30,"61,46"
14,2024-05-30,"61,46"
15,2024-05-30,"66,07"
16,2024-05-30,"81,74"
17,2024-05-30,"89,86"
18,2024-05-30,"108,01"
19,2024-05-30,"131,98"
20,2024-05-30,"151,02"
21,2024-05-30,"140,01"
22,2024-05-30,"109,42"
23,2024-05-30,"99,95"
0,2024-05-31,"92,00"
1,2024-05-31,"78,77"
2,2024-05-31,"66,52"
3,2024-05-31,"61,70"
4,2024-05-31,"62,01"
5,2024-05-31,"63,75"
6,2024-05-31,"88,96"
7,2024-05-31,"106,49"
8,2024-05-31,"106,11"
9,2024-05-31,"99,90"
10,2024-05-31,"89,76"
11,2024-05-31,"80,05"
12,2024-05-31,"73,11"
13,2024-05-31,"66,85"
14,2024-05-31,"63,73"
15,2024-05-31,"65,33"
16,2024-05-31,"73,27"
17,2024-05-31,"84,10"
18,2024-05-31,"94,46"
19,2024-05-31,"107,94"
20,2024-05-31,"115,00"
21,2024-05-31,"107,91"
22,2024-05-31,"99,29"
23,2024-05-31,"82,16"
0,2024-06-01,"86,45"
1,2024-06-01,"86,68"
2,2024-06-01,"77,75"
3,2024-06-01,"70,40"
4,2024-06-01,"65,11"
5,2024-06-01,"65,62"
6,2024-06-01,"65,90"
7,2024-06-01,"68,09"
8,2024-06-01,"70,75"
9,2024-06-01,"59,88"
10,2024-06-01,"46,03"
11,2024-06-01,"40,85"
12,2024-06-01,"20,70"
13,2024-06-01,"7,44"
14,2024-06-01,"2,92"
15,2024-06-01,"5,80"
16,2024-06-01,"13,00"
17,2024-06-01,"52,08"
18,2024-06-01,"67,50"
19,2024-06-01,"81,90"
20,2024-06-01,"85,86"
21,2024-06-01,"81,76"
22,2024-06-01,"84,48"
23,2024-06-01,"65,39"
0,2024-06-02,"35,71"
1,2024-06-02,"30,37"
2,2024-06-02,"15,47"
3,2024-06-02,"7,05"
4,2024-06-02,"8,75"
5,2024-06-02,"5,01"
6,2024-06-02,"4,90"
7,2024-06-02,"4,11"
8,2024-06-02,"0,97"
9,2024-06-02,"0,00"
10,2024-06-02,"1,56"
11,2024-06-02,"0,77"
12,2024-06-02,"-0,10"
13,2024-06-02,"-4,01"
14,2024-06-02,"-5,00"
15,2024-06-02,"-4,36"
16,2024-06-02,"-0,08"
17,2024-06-02,"4,93"
18,2024-06-02,"14,29"
19,2024-06-02,"65,61"
20,2024-06-02,"94,99"
21,2024-06-02,"106,93"
22,2024-06-02,"106,40"
23,2024-06-02,"93,55"
0,2024-06-03,"93,60"
1,2024-06-03,"82,55"
2,2024-06-03,"80,20"
3,2024-06-03,"64,47"
4,2024-06-03,"59,98"
5,2024-06-03,"93,86"
6,2024-06-03,"130,08"
7,2024-06-03,"190,13"
8,2024-06-03,"160,54"
9,2024-06-03,"125,01"
10,2024-06-03,"59,99"
11,2024-06-03,"26,48"
12,2024-06-03,"22,05"
13,2024-06-03,"21,15"
14,2024-06-03,"19,07"
15,2024-06-03,"16,13"
16,2024-06-03,"16,14"
17,2024-06-03,"75,17"
18,2024-06-03,"111,38"
19,2024-06-03,"138,47"
20,2024-06-03,"179,30"
21,2024-06-03,"173,67"
22,2024-06-03,"135,51"
23,2024-06-03,"105,91"
0,2024-06-04,"1,68"
1,2024-06-04,"1,39"
2,2024-06-04,"1,37"
3,2024-06-04,"1,91"
4,2024-06-04,"3,07"
5,2024-06-04,"99,74"
6,2024-06-04,"13,82"
7,2024-06-04,"173,33"
8,2024-06-04,"138,28"
9,2024-06-04,"109,67"
10,2024-06-04,"89,40"
11,2024-06-04,"79,36"
12,2024-06-04,"65,72"
13,2024-06-04,"53,95"
14,2024-06-04,"40,52"
15,2024-06-04,"38,21"
16,2024-06-04,"62,49"
17,2024-06-04,"82,84"
18,2024-06-04,"113,43"
19,2024-06-04,"171,01"
20,2024-06-04,"225,77"
21,2024-06-04,"137,31"
22,2024-06-04,"7,16"
23,2024-06-04,"1,92"
0,2024-06-05,"4,06"
1,2024-06-05,"2,79"
2,2024-06-05,"2,24"
3,2024-06-05,"1,58"
4,2024-06-05,"1,92"
5,2024-06-05,"3,28"
6,2024-06-05,"6,40"
7,2024-06-05,"16,05"
8,2024-06-05,"38,68"
9,2024-06-05,"5,66"
10,2024-06-05,"3,79"
11,2024-06-05,"1,69"
12,2024-06-05,"1,32"
13,2024-06-05,"0,94"
14,2024-06-05,"0,93"
15,2024-06-05,"1,32"
16,2024-06-05,"2,67"
17,2024-06-05,"65,38"
18,2024-06-05,"102,57"
19,2024-06-05,"123,93"
20,2024-06-05,"152,15"
21,2024-06-05,"158,02"
22,2024-06-05,"138,08"
23,2024-06-05,"103,65"
0,2024-06-06,"87,18"
1,2024-06-06,"80,60"
2,2024-06-06,"76,92"
3,2024-06-06,"74,65"
4,2024-06-06,"79,83"
5,2024-06-06,"89,31"
6,2024-06-06,"112,00"
7,2024-06-06,"117,30"
8,2024-06-06,"93,45"
9,2024-06-06,"45,25"
10,2024-06-06,"47,04"
11,2024-06-06,"14,83"
12,2024-06-06,"12,99"
13,2024-06-06,"12,65"
14,2024-06-06,"12,55"
15,2024-06-06,"13,09"
16,2024-06-06,"44,36"
17,2024-06-06,"78,73"
18,2024-06-06,"87,77"
19,2024-06-06,"112,91"
20,2024-06-06,"160,04"
21,2024-06-06,"167,72"
22,2024-06-06,"132,45"
23,2024-06-06,"104,39"
0,2024-06-07,"98,58"
1,2024-06-07,"93,83"
2,2024-06-07,"89,50"
3,2024-06-07,"85,43"
4,2024-06-07,"82,23"
5,2024-06-07,"89,69"
6,2024-06-07,"113,55"
7,2024-06-07,"119,05"
8,2024-06-07,"101,83"
9,2024-06-07,"78,56"
10,2024-06-07,"60,66"
11,2024-06-07,"41,39"
12,2024-06-07,"33,10"
13,2024-06-07,"25,36"
14,2024-06-07,"17,41"
15,2024-06-07,"14,59"
16,2024-06-07,"24,06"
17,2024-06-07,"61,12"
18,2024-06-07,"83,17"
19,2024-06-07,"125,49"
20,2024-06-07,"151,04"
21,2024-06-07,"150,16"
22,2024-06-07,"123,84"
23,2024-06-07,"95,11"
0,2024-06-08,"96,00"
1,2024-06-08,"65,68"
2,2024-06-08,"51,39"
3,2024-06-08,"39,98"
4,2024-06-08,"34,14"
5,2024-06-08,"32,91"
6,2024-06-08,"35,18"
7,2024-06-08,"38,69"
8,2024-06-08,"37,69"
9,2024-06-08,"15,10"
10,2024-06-08,"1,51"
11,2024-06-08,"-2,20"
12,2024-06-08,"-6,00"
13,2024-06-08,"-13,88"
14,2024-06-08,"-14,63"
15,2024-06-08,"-13,50"
16,2024-06-08,"-2,54"
17,2024-06-08,"14,35"
18,2024-06-08,"27,01"
19,2024-06-08,"40,78"
20,2024-06-08,"32,57"
21,2024-06-08,"31,73"
22,2024-06-08,"31,11"
23,2024-06-08,"18,13"
0,2024-06-09,"15,33"
1,2024-06-09,"12,95"
2,2024-06-09,"9,03"
3,2024-06-09,"4,99"
4,2024-06-09,"4,09"
5,2024-06-09,"1,87"
6,2024-06-09,"0,72"
7,2024-06-09,"0,78"
8,2024-06-09,"-0,13"
9,2024-06-09,"-2,01"
10,2024-06-09,"-7,60"
11,2024-06-09,"-15,00"
12,2024-06-09,"-24,77"
13,2024-06-09,"-32,69"
14,2024-06-09,"-37,13"
15,2024-06-09,"-28,68"
16,2024-06-09,"-4,99"
17,2024-06-09,"-0,59"
18,2024-06-09,"6,10"
19,2024-06-09,"13,02"
20,2024-06-09,"16,03"
21,2024-06-09,"17,45"
22,2024-06-09,"16,68"
23,2024-06-09,"15,82"
0,2024-06-10,"14,69"
1,2024-06-10,"12,81"
2,2024-06-10,"11,86"
3,2024-06-10,"12,03"
4,2024-06-10,"15,29"
5,2024-06-10,"27,68"
6,2024-06-10,"39,59"
7,2024-06-10,"42,35"
8,2024-06-10,"41,26"
9,2024-06-10,"38,81"
10,2024-06-10,"35,26"
11,2024-06-10,"33,05"
12,2024-06-10,"32,32"
13,2024-06-10,"32,03"
14,2024-06-10,"32,00"
15,2024-06-10,"31,83"
16,2024-06-10,"31,88"
17,2024-06-10,"32,85"
18,2024-06-10,"65,74"
19,2024-06-10,"109,60"
20,2024-06-10,"121,46"
21,2024-06-10,"110,60"
22,2024-06-10,"96,04"
23,2024-06-10,"75,90"
0,2024-06-11,"58,62"
1,2024-06-11,"55,60"
2,2024-06-11,"61,44"
3,2024-06-11,"55,82"
4,2024-06-11,"60,06"
5,2024-06-11,"59,11"
6,2024-06-11,"81,83"
7,2024-06-11,"100,26"
8,2024-06-11,"91,50"
9,2024-06-11,"68,27"
10,2024-06-11,"49,92"
11,2024-06-11,"32,96"
12,2024-06-11,"29,49"
13,2024-06-11,"21,67"
14,2024-06-11,"25,04"
15,2024-06-11,"27,14"
16,2024-06-11,"31,19"
17,2024-06-11,"37,97"
18,2024-06-11,"71,65"
19,2024-06-11,"97,60"
20,2024-06-11,"123,19"
21,2024-06-11,"119,44"
22,2024-06-11,"101,10"
23,2024-06-11,"49,14"
0,2024-06-12,"85,16"
1,2024-06-12,"79,98"
2,2024-06-12,"70,99"
3,2024-06-12,"70,35"
4,2024-06-12,"65,36"
5,2024-06-12,"73,47"
6,2024-06-12,"45,21"
7,2024-06-12,"126,50"
8,2024-06-12,"103,69"
9,2024-06-12,"76,76"
10,2024-06-12,"51,30"
11,2024-06-12,"45,67"
12,2024-06-12,"40,94"
13,2024-06-12,"39,46"
14,2024-06-12,"38,73"
15,2024-06-12,"41,40"
16,2024-06-12,"44,39"
17,2024-06-12,"44,90"
18,2024-06-12,"46,21"
19,2024-06-12,"46,81"
20,2024-06-12,"45,77"
21,2024-06-12,"45,91"
22,2024-06-12,"43,40"
23,2024-06-12,"41,19"
0,2024-06-13,"41,00"
1,2024-06-13,"40,52"
2,2024-06-13,"40,10"
3,2024-06-13,"40,19"
4,2024-06-13,"39,93"
5,2024-06-13,"41,08"
6,2024-06-13,"43,95"
7,2024-06-13,"127,95"
8,2024-06-13,"112,26"
9,2024-06-13,"71,43"
10,2024-06-13,"55,13"
11,2024-06-13,"48,26"
12,2024-06-13,"44,15"
13,2024-06-13,"42,62"
14,2024-06-13,"42,00"
15,2024-06-13,"44,06"
16,2024-06-13,"42,99"
17,2024-06-13,"43,30"
18,2024-06-13,"79,92"
19,2024-06-13,"136,31"
20,2024-06-13,"183,83"
21,2024-06-13,"159,90"
22,2024-06-13,"79,96"
23,2024-06-13,"40,43"
0,2024-06-14,"34,07"
1,2024-06-14,"33,56"
2,2024-06-14,"33,10"
3,2024-06-14,"32,92"
4,2024-06-14,"33,26"
5,2024-06-14,"35,74"
6,2024-06-14,"39,35"
7,2024-06-14,"42,68"
8,2024-06-14,"43,60"
9,2024-06-14,"42,82"
10,2024-06-14,"42,42"
11,2024-06-14,"41,70"
12,2024-06-14,"40,96"
13,2024-06-14,"39,37"
14,2024-06-14,"36,55"
15,2024-06-14,"36,95"
16,2024-06-14,"39,25"
17,2024-06-14,"39,50"
18,2024-06-14,"39,58"
19,2024-06-14,"39,54"
20,2024-06-14,"38,42"
21,2024-06-14,"37,30"
22,2024-06-14,"34,64"
23,2024-06-14,"31,03"
0,2024-06-15,"34,13"
1,2024-06-15,"32,79"
2,2024-06-15,"29,97"
3,2024-06-15,"28,86"
4,2024-06-15,"22,51"
5,2024-06-15,"10,04"
6,2024-06-15,"1,79"
7,2024-06-15,"0,24"
8,2024-06-15,"0,00"
9,2024-06-15,"-0,05"
10,2024-06-15,"-0,03"
11,2024-06-15,"-0,05"
12,2024-06-15,"-0,22"
13,2024-06-15,"-0,64"
14,2024-06-15,"-0,95"
15,2024-06-15,"-0,02"
16,2024-06-15,"1,19"
17,2024-06-15,"9,47"
18,2024-06-15,"15,53"
19,2024-06-15,"31,95"
20,2024-06-15,"34,01"
21,2024-06-15,"67,77"
22,2024-06-15,"42,66"
23,2024-06-15,"27,71"
0,2024-06-16,"24,31"
1,2024-06-16,"10,36"
2,2024-06-16,"4,92"
3,2024-06-16,"2,92"
4,2024-06-16,"2,19"
5,2024-06-16,"2,53"
6,2024-06-16,"2,95"
7,2024-06-16,"0,69"
8,2024-06-16,"-0,02"
9,2024-06-16,"-0,80"
10,2024-06-16,"-0,58"
11,2024-06-16,"-0,59"
12,2024-06-16,"-0,89"
13,2024-06-16,"-0,80"
14,2024-06-16,"-0,11"
15,2024-06-16,"0,00"
16,2024-06-16,"6,70"
17,2024-06-16,"24,19"
18,2024-06-16,"34,84"
19,2024-06-16,"97,26"
20,2024-06-16,"116,29"
21,2024-06-16,"121,30"
22,2024-06-16,"117,45"
23,2024-06-16,"92,18"
0,2024-06-17,"74,78"
1,2024-06-17,"65,13"
2,2024-06-17,"67,16"
3,2024-06-17,"70,08"
4,2024-06-17,"69,41"
5,2024-06-17,"87,86"
6,2024-06-17,"116,27"
7,2024-06-17,"129,50"
8,2024-06-17,"107,41"
9,2024-06-17,"82,69"
10,2024-06-17,"62,11"
11,2024-06-17,"55,01"
12,2024-06-17,"41,86"
13,2024-06-17,"39,45"
14,2024-06-17,"45,50"
15,2024-06-17,"53,23"
16,2024-06-17,"64,21"
17,2024-06-17,"88,58"
18,2024-06-17,"114,16"
19,2024-06-17,"157,37"
20,2024-06-17,"210,16"
21,2024-06-17,"200,01"
22,2024-06-17,"125,07"
23,2024-06-17,"99,11"
0,2024-06-18,"94,59"
1,2024-06-18,"88,12"
2,2024-06-18,"85,42"
3,2024-06-18,"87,15"
4,2024-06-18,"88,12"
5,2024-06-18,"93,64"
6,2024-06-18,"133,73"
7,2024-06-18,"126,62"
8,2024-06-18,"94,00"
9,2024-06-18,"75,38"
10,2024-06-18,"62,36"
11,2024-06-18,"53,49"
12,2024-06-18,"49,93"
13,2024-06-18,"39,83"
14,2024-06-18,"39,26"
15,2024-06-18,"38,50"
16,2024-06-18,"50,00"
17,2024-06-18,"87,89"
18,2024-06-18,"130,05"
19,2024-06-18,"154,40"
20,2024-06-18,"167,74"
21,2024-06-18,"131,25"
22,2024-06-18,"101,70"
23,2024-06-18,"89,43"
0,2024-06-19,"97,55"
1,2024-06-19,"89,24"
2,2024-06-19,"84,77"
3,2024-06-19,"83,72"
4,2024-06-19,"81,47"
5,2024-06-19,"84,34"
6,2024-06-19,"109,91"
7,2024-06-19,"114,02"
8,2024-06-19,"105,60"
9,2024-06-19,"86,31"
10,2024-06-19,"75,10"
11,2024-06-19,"66,23"
12,2024-06-19,"56,64"
13,2024-06-19,"33,56"
14,2024-06-19,"21,87"
15,2024-06-19,"18,95"
16,2024-06-19,"25,07"
17,2024-06-19,"39,39"
18,2024-06-19,"37,09"
19,2024-06-19,"38,48"
20,2024-06-19,"46,86"
21,2024-06-19,"45,04"
22,2024-06-19,"48,02"
23,2024-06-19,"4,47"
0,2024-06-20,"5,15"
1,2024-06-20,"5,82"
2,2024-06-20,"8,18"
3,2024-06-20,"10,64"
4,2024-06-20,"10,59"
5,2024-06-20,"11,73"
6,2024-06-20,"111,37"
7,2024-06-20,"110,14"
8,2024-06-20,"100,52"
9,2024-06-20,"71,61"
10,2024-06-20,"50,88"
11,2024-06-20,"26,47"
12,2024-06-20,"23,91"
13,2024-06-20,"20,40"
14,2024-06-20,"34,35"
15,2024-06-20,"62,14"
16,2024-06-20,"78,08"
17,2024-06-20,"95,91"
18,2024-06-20,"116,45"
19,2024-06-20,"151,88"
20,2024-06-20,"195,29"
21,2024-06-20,"126,94"
22,2024-06-20,"109,14"
23,2024-06-20,"92,76"
0,2024-06-21,"0,00"
1,2024-06-21,"0,25"
2,2024-06-21,"0,40"
3,2024-06-21,"1,30"
4,2024-06-21,"2,56"
5,2024-06-21,"4,09"
6,2024-06-21,"4,19"
7,2024-06-21,"7,40"
8,2024-06-21,"15,23"
9,2024-06-21,"20,34"
10,2024-06-21,"53,80"
11,2024-06-21,"20,52"
12,2024-06-21,"21,48"
13,2024-06-21,"16,80"
14,2024-06-21,"76,34"
15,2024-06-21,"80,06"
16,2024-06-21,"86,72"
17,2024-06-21,"100,65"
18,2024-06-21,"107,36"
19,2024-06-21,"114,12"
20,2024-06-21,"111,65"
21,2024-06-21,"102,74"
22,2024-06-21,"78,63"
23,2024-06-21,"40,52"
0,2024-06-22,"78,15"
1,2024-06-22,"33,09"
2,2024-06-22,"31,83"
3,2024-06-22,"31,58"
4,2024-06-22,"30,59"
5,2024-06-22,"29,49"
6,2024-06-22,"32,03"
7,2024-06-22,"34,75"
8,2024-06-22,"35,59"
9,2024-06-22,"34,34"
10,2024-06-22,"12,85"
11,2024-06-22,"3,69"
12,2024-06-22,"2,72"
13,2024-06-22,"0,10"
14,2024-06-22,"0,22"
15,2024-06-22,"3,70"
16,2024-06-22,"11,74"
17,2024-06-22,"35,08"
18,2024-06-22,"77,79"
19,2024-06-22,"109,47"
20,2024-06-22,"100,53"
21,2024-06-22,"34,42"
22,2024-06-22,"30,49"
23,2024-06-22,"27,54"
0,2024-06-23,"30,89"
1,2024-06-23,"30,19"
2,2024-06-23,"29,88"
3,2024-06-23,"29,72"
4,2024-06-23,"29,61"
5,2024-06-23,"29,22"
6,2024-06-23,"30,34"
7,2024-06-23,"34,99"
8,2024-06-23,"25,42"
9,2024-06-23,"9,94"
10,2024-06-23,"4,07"
11,2024-06-23,"1,60"
12,2024-06-23,"1,18"
13,2024-06-23,"0,44"
14,2024-06-23,"0,09"
15,2024-06-23,"1,74"
16,2024-06-23,"4,99"
17,2024-06-23,"25,73"
18,2024-06-23,"66,92"
19,2024-06-23,"97,11"
20,2024-06-23,"112,38"
21,2024-06-23,"112,67"
22,2024-06-23,"111,59"
23,2024-06-23,"97,39"
0,2024-06-24,"103,63"
1,2024-06-24,"89,97"
2,2024-06-24,"82,89"
3,2024-06-24,"82,43"
4,2024-06-24,"82,93"
5,2024-06-24,"94,69"
6,2024-06-24,"132,79"
7,2024-06-24,"127,47"
8,2024-06-24,"102,99"
9,2024-06-24,"79,34"
10,2024-06-24,"53,88"
11,2024-06-24,"37,81"
12,2024-06-24,"31,81"
13,2024-06-24,"29,96"
14,2024-06-24,"30,93"
15,2024-06-24,"47,85"
16,2024-06-24,"66,32"
17,2024-06-24,"82,49"
18,2024-06-24,"98,39"
19,2024-06-24,"153,30"
20,2024-06-24,"209,32"
21,2024-06-24,"156,00"
22,2024-06-24,"116,59"
23,2024-06-24,"89,68"
0,2024-06-25,"86,67"
1,2024-06-25,"82,76"
2,2024-06-25,"82,75"
3,2024-06-25,"83,17"
4,2024-06-25,"83,45"
5,2024-06-25,"92,62"
6,2024-06-25,"114,80"
7,2024-06-25,"122,00"
8,2024-06-25,"101,31"
9,2024-06-25,"72,85"
10,2024-06-25,"34,26"
11,2024-06-25,"28,38"
12,2024-06-25,"26,10"
13,2024-06-25,"22,08"
14,2024-06-25,"22,77"
15,2024-06-25,"25,95"
16,2024-06-25,"48,37"
17,2024-06-25,"74,00"
18,2024-06-25,"95,90"
19,2024-06-25,"128,90"
20,2024-06-25,"136,69"
21,2024-06-25,"122,09"
22,2024-06-25,"106,57"
23,2024-06-25,"87,79"
0,2024-06-26,"23,65"
1,2024-06-26,"20,51"
2,2024-06-26,"18,72"
3,2024-06-26,"17,32"
4,2024-06-26,"17,66"
5,2024-06-26,"24,29"
6,2024-06-26,"72,61"
7,2024-06-26,"80,14"
8,2024-06-26,"81,41"
9,2024-06-26,"59,91"
10,2024-06-26,"36,37"
11,2024-06-26,"35,79"
12,2024-06-26,"32,90"
13,2024-06-26,"32,64"
14,2024-06-26,"33,54"
15,2024-06-26,"32,65"
16,2024-06-26,"38,14"
17,2024-06-26,"57,35"
18,2024-06-26,"93,05"
19,2024-06-26,"88,40"
20,2024-06-26,"112,05"
21,2024-06-26,"99,11"
22,2024-06-26,"83,20"
23,2024-06-26,"54,87"
0,2024-06-27,"96,00"
1,2024-06-27,"86,90"
2,2024-06-27,"80,40"
3,2024-06-27,"82,84"
4,2024-06-27,"78,00"
5,2024-06-27,"83,24"
6,2024-06-27,"117,51"
7,2024-06-27,"125,11"
8,2024-06-27,"115,00"
9,2024-06-27,"88,21"
10,2024-06-27,"45,60"
11,2024-06-27,"29,46"
12,2024-06-27,"29,71"
13,2024-06-27,"28,94"
14,2024-06-27,"26,84"
15,2024-06-27,"24,99"
16,2024-06-27,"27,04"
17,2024-06-27,"73,78"
18,2024-06-27,"79,53"
19,2024-06-27,"110,08"
20,2024-06-27,"200,04"
21,2024-06-27,"186,18"
22,2024-06-27,"125,21"
23,2024-06-27,"101,80"
0,2024-06-28,"27,72"
1,2024-06-28,"6,88"
2,2024-06-28,"59,94"
3,2024-06-28,"68,16"
4,2024-06-28,"68,98"
5,2024-06-28,"89,09"
6,2024-06-28,"120,29"
7,2024-06-28,"108,93"
8,2024-06-28,"84,89"
9,2024-06-28,"59,90"
10,2024-06-28,"22,09"
